Enrollment_ID,Student_ID,Gender,Programme,Academic_Year,Semester,Course_ID,Course_Name,Attempt_Number,Enrollment_Type,CA_Score,Assignment_Average,Test_Average,Attendance_Percentage,Number_of_Courses,Previous_Semester_GPA,Previous_Failed_Courses,Final_Exam_Score,Final_Result,Academic_Risk,Performance_Index,CA_Attendance_Ratio,CA_Below_50,Attendance_Below_70,Score_Consistency,Student_CA_Mean,Student_Attendance_Mean,Student_Assignment_Mean,Student_Test_Mean,Student_Performance_Std,Student_Low_CA_Count,Risk_Binary,Risk_Binary_Encoded
ENR000178,BSDS036,Male,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,50.95,47.68,50.93,74.4,5,0.0,0,64.3,PASS,MEDIUM,49.96300000000001,0.6848117359124011,0,0,1.8821884425671456,50.364,66.61,54.922000000000004,44.104,6.620901849446195,2,AT_RISK,0
ENR000179,BSDS036,Male,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,53.99,50.36,50.55,60.89,5,0.0,0,67.97,PASS,MEDIUM,51.869,0.8866807543634826,0,1,2.043143003642511,50.364,66.61,54.922000000000004,44.104,6.620901849446195,2,AT_RISK,0
ENR000180,BSDS036,Male,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,40.04,54.47,21.97,62.15,5,0.0,0,44.74,FAIL,HIGH,38.94799999999999,0.6442476839504933,1,1,16.283937893928893,50.364,66.61,54.922000000000004,44.104,6.620901849446195,2,AT_RISK,0
ENR000181,BSDS037,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,61.13,60.93,54.96,74.09,5,0.0,0,78.59,PASS,LOW,59.218999999999994,0.8250774969526931,0,0,3.5059425741636634,62.822,79.724,64.56,60.605999999999995,4.761591992180768,0,LOW,1
ENR000182,BSDS037,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,65.05,64.44,65.13,79.05,5,0.0,0,69.87,PASS,LOW,64.89099999999999,0.8228967965974956,0,0,0.37740340927624466,62.822,79.724,64.56,60.605999999999995,4.761591992180768,0,LOW,1
ENR000183,BSDS037,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,55.18,63.32,50.86,83.6,5,0.0,0,90.92,PASS,LOW,56.32599999999999,0.6600477679368699,0,0,6.326842287692442,62.822,79.724,64.56,60.605999999999995,4.761591992180768,0,LOW,1
ENR000184,BSDS037,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,64.27,67.33,63.52,82.58,5,0.0,0,98.73,PASS,LOW,64.963,0.7782755172831778,0,0,2.0183409028209267,62.822,79.724,64.56,60.605999999999995,4.761591992180768,0,LOW,1
ENR000185,BSDS037,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,68.48,66.78,68.56,79.3,5,0.0,0,76.41,PASS,LOW,67.994,0.8635560071177797,0,0,1.0053854982045456,62.822,79.724,64.56,60.605999999999995,4.761591992180768,0,LOW,1
ENR000186,BSDS038,Male,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,73.62,73.07,70.09,79.13,5,0.0,0,89.43,PASS,LOW,72.396,0.9303676316987702,0,0,1.8992893407798594,68.17999999999999,85.97,71.034,65.15,3.5609588175096922,0,LOW,1
ENR000187,BSDS038,Male,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,61.92,69.01,67.02,85.63,5,0.0,0,91.1,PASS,LOW,65.577,0.7231109747622358,0,0,3.6569158225659693,68.17999999999999,85.97,71.034,65.15,3.5609588175096922,0,LOW,1
ENR000188,BSDS038,Male,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,66.49,78.56,45.22,82.93,5,0.0,0,85.84,PASS,LOW,63.730000000000004,0.8017604242420806,0,0,16.880232028421094,68.17999999999999,85.97,71.034,65.15,3.5609588175096922,0,LOW,1
ENR000189,BSDS038,Male,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,69.08,67.29,76.29,88.26,5,0.0,0,86.35,PASS,LOW,70.706,0.7826874254829564,0,0,4.7642453057471075,68.17999999999999,85.97,71.034,65.15,3.5609588175096922,0,LOW,1
ENR000190,BSDS038,Male,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,69.79,67.24,67.13,93.9,5,0.0,0,88.93,PASS,LOW,68.227,0.7432374075359524,0,0,1.5050027685467402,68.17999999999999,85.97,71.034,65.15,3.5609588175096922,0,LOW,1
ENR000191,BSDS039,Male,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,90.53,85.45,95.0,89.08,5,0.0,0,100.0,PASS,LOW,90.34700000000001,1.0162773892818378,0,0,4.778245842705597,84.936,92.118,83.148,86.166,5.500507458407815,0,LOW,1
ENR000192,BSDS039,Male,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,88.07,86.63,85.75,95.39,5,0.0,0,90.87,PASS,LOW,86.94200000000001,0.9232622996894537,0,0,1.1712102003198768,84.936,92.118,83.148,86.166,5.500507458407815,0,LOW,1
ENR000193,BSDS039,Male,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,74.9,72.87,80.68,99.47,5,0.0,0,99.59,PASS,LOW,76.025,0.7529907758127299,0,0,4.052270968234974,84.936,92.118,83.148,86.166,5.500507458407815,0,LOW,1
ENR000194,BSDS039,Male,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,90.15,86.15,84.63,90.33,5,0.0,0,100.0,PASS,LOW,87.294,0.9980071960580986,0,0,2.8513388668015867,84.936,92.118,83.148,86.166,5.500507458407815,0,LOW,1
ENR000195,BSDS039,Male,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,81.03,84.64,84.77,86.32,5,0.0,0,100.0,PASS,LOW,83.235,0.9387162953294376,0,0,2.1227576404290702,84.936,92.118,83.148,86.166,5.500507458407815,0,LOW,1
ENR000196,BSDS040,Male,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,68.97,64.21,73.69,79.53,5,0.0,0,81.41,PASS,LOW,68.958,0.8672198079693438,0,0,4.740014064676744,59.508,76.01599999999999,60.422000000000004,60.254,8.709464019100146,1,LOW,1
ENR000197,BSDS040,Male,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,51.21,62.4,49.92,73.41,5,0.0,0,85.18,PASS,MEDIUM,54.18,0.6975887893217833,0,0,6.863315525312819,59.508,76.01599999999999,60.422000000000004,60.254,8.709464019100146,1,AT_RISK,0
ENR000198,BSDS040,Male,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,47.79,57.35,43.46,68.69,5,0.0,0,65.85,PASS,MEDIUM,49.358999999999995,0.6957343578782417,1,1,7.107209954217853,59.508,76.01599999999999,60.422000000000004,60.254,8.709464019100146,1,AT_RISK,0
ENR000199,BSDS040,Male,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,72.22,74.36,58.18,86.11,5,0.0,0,89.52,PASS,LOW,68.65,0.8386945954366978,0,0,8.789137234867443,59.508,76.01599999999999,60.422000000000004,60.254,8.709464019100146,1,LOW,1
ENR000200,BSDS040,Male,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,57.35,43.79,76.02,72.34,5,0.0,0,61.99,PASS,LOW,58.882999999999996,0.7927839656090729,0,0,16.182374156264377,59.508,76.01599999999999,60.422000000000004,60.254,8.709464019100146,1,LOW,1
ENR000201,BSDS041,Male,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,77.29,80.95,71.21,79.82,5,0.0,0,82.87,PASS,LOW,76.564,0.968303561976502,0,0,4.919850946251663,63.455999999999996,71.306,67.52799999999999,58.746,10.22131918100594,0,LOW,1
ENR000202,BSDS041,Male,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,61.76,65.19,58.38,78.64,5,0.0,0,72.57,PASS,LOW,61.775000000000006,0.7853508665627077,0,0,3.4050305921288455,63.455999999999996,71.306,67.52799999999999,58.746,10.22131918100594,0,LOW,1
ENR000203,BSDS041,Male,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,51.19,59.91,44.59,67.39,5,0.0,0,65.68,PASS,MEDIUM,51.826,0.7596081377640395,0,1,7.684408456955765,63.455999999999996,71.306,67.52799999999999,58.746,10.22131918100594,0,AT_RISK,0
ENR000204,BSDS041,Male,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,72.26,66.13,72.27,64.94,5,0.0,0,66.42,PASS,LOW,70.424,1.1127192619773234,0,1,3.5420474305124743,63.455999999999996,71.306,67.52799999999999,58.746,10.22131918100594,0,LOW,1
ENR000205,BSDS041,Male,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,54.78,65.46,47.28,65.74,5,0.0,0,73.61,PASS,MEDIUM,55.734,0.8332825017824002,0,1,9.136235548627232,63.455999999999996,71.306,67.52799999999999,58.746,10.22131918100594,0,AT_RISK,0
ENR000206,BSDS042,Male,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,57.11,67.16,52.16,67.95,5,0.0,0,80.35,PASS,MEDIUM,58.64,0.8404708108210727,0,1,7.643134173884428,58.534000000000006,75.572,63.67999999999999,55.75,4.514722505315248,0,AT_RISK,0
ENR000207,BSDS042,Male,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,63.41,65.51,58.68,63.58,5,0.0,0,75.78,PASS,LOW,62.62100000000001,0.9973260463469571,0,1,3.498375813621708,58.534000000000006,75.572,63.67999999999999,55.75,4.514722505315248,0,LOW,1
ENR000208,BSDS042,Male,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,61.32,65.3,57.4,84.28,5,0.0,0,82.29,PASS,LOW,61.33800000000001,0.7275746645022941,0,0,3.950037974501004,58.534000000000006,75.572,63.67999999999999,55.75,4.514722505315248,0,LOW,1
ENR000209,BSDS042,Male,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,60.5,67.71,58.22,75.07,5,0.0,0,70.48,PASS,LOW,61.979,0.8059143724637842,0,0,4.95383016799459,58.534000000000006,75.572,63.67999999999999,55.75,4.514722505315248,0,LOW,1
ENR000210,BSDS042,Male,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,50.33,52.72,52.29,86.98,5,0.0,0,80.98,PASS,LOW,51.635000000000005,0.5786387010072773,0,0,1.2740094191174574,58.534000000000006,75.572,63.67999999999999,55.75,4.514722505315248,0,LOW,1
ENR000211,BSDS043,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,78.42,86.95,69.92,82.19,5,0.0,0,89.25,PASS,LOW,78.429,0.9541305567428451,0,0,8.515004403991815,75.318,88.554,77.632,73.288,5.632090349062239,0,LOW,1
ENR000212,BSDS043,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,72.14,65.9,73.78,99.27,5,0.0,0,95.42,PASS,LOW,70.76,0.726704872901695,0,0,4.157755804918479,75.318,88.554,77.632,73.288,5.632090349062239,0,LOW,1
ENR000213,BSDS043,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,73.96,75.31,73.66,82.95,5,0.0,0,99.49,PASS,LOW,74.275,0.8916213512210546,0,0,0.878919791562351,75.318,88.554,77.632,73.288,5.632090349062239,0,LOW,1
ENR000214,BSDS043,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,69.57,75.31,65.35,99.73,5,0.0,0,100.0,PASS,LOW,70.026,0.6975834054363375,0,0,4.999293283388501,75.318,88.554,77.632,73.288,5.632090349062239,0,LOW,1
ENR000215,BSDS043,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,82.5,84.69,83.73,78.63,5,0.0,0,94.06,PASS,LOW,83.526,1.049217722342907,0,0,1.0977704678119184,75.318,88.554,77.632,73.288,5.632090349062239,0,LOW,1
ENR000216,BSDS044,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,67.74,70.68,68.51,91.71,5,0.0,0,82.63,PASS,LOW,68.85300000000001,0.7386325658453204,0,0,1.5245436475658376,69.058,81.14200000000001,68.64200000000001,72.002,4.843721895402334,0,LOW,1
ENR000217,BSDS044,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,61.56,60.77,66.42,75.76,5,0.0,0,84.84,PASS,LOW,62.781,0.8125658906328022,0,0,3.0595805812779844,69.058,81.14200000000001,68.64200000000001,72.002,4.843721895402334,0,LOW,1
ENR000218,BSDS044,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,68.31,73.65,74.81,69.42,5,0.0,0,87.73,PASS,LOW,71.86200000000001,0.9840102299034529,0,1,3.4667756393128957,69.058,81.14200000000001,68.64200000000001,72.002,4.843721895402334,0,LOW,1
ENR000219,BSDS044,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,77.39,65.87,84.52,88.9,5,0.0,0,86.42,PASS,LOW,76.073,0.870528585992285,0,0,9.410719065689573,69.058,81.14200000000001,68.64200000000001,72.002,4.843721895402334,0,LOW,1
ENR000220,BSDS044,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,70.29,72.24,65.75,79.92,5,0.0,0,77.13,PASS,LOW,69.513,0.8795043944564072,0,0,3.3300200199598384,69.058,81.14200000000001,68.64200000000001,72.002,4.843721895402334,0,LOW,1
ENR000221,BSDS045,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,56.56,56.3,61.7,75.73,5,0.0,0,73.58,PASS,LOW,58.024,0.746863759822559,0,0,3.045411849542414,61.838,76.674,62.262,61.914,9.516236099425026,1,LOW,1
ENR000222,BSDS045,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,63.05,69.83,63.46,83.19,5,0.0,0,74.06,PASS,LOW,65.207,0.7579035030768718,0,0,3.8016093083499958,61.838,76.674,62.262,61.914,9.516236099425026,1,LOW,1
ENR000223,BSDS045,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,74.04,65.18,79.14,83.03,5,0.0,0,80.7,PASS,LOW,72.912,0.8917257748132272,0,0,7.0638893913575185,61.838,76.674,62.262,61.914,9.516236099425026,1,LOW,1
ENR000224,BSDS045,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,67.08,68.13,62.37,72.38,5,0.0,0,87.07,PASS,LOW,65.982,0.9267752242642685,0,0,3.0676864246529494,61.838,76.674,62.262,61.914,9.516236099425026,1,LOW,1
ENR000225,BSDS045,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,48.46,51.87,42.9,69.04,5,0.0,0,64.39,PASS,MEDIUM,47.815,0.7019118334426659,1,1,4.527740422477125,61.838,76.674,62.262,61.914,9.516236099425026,1,AT_RISK,0
ENR000226,BSDS046,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,85.34,77.59,91.71,66.48,5,0.0,0,96.04,PASS,LOW,84.926,1.2836941510688702,0,1,7.071230444554889,75.50800000000001,80.514,71.048,78.166,5.6135682324168865,0,LOW,1
ENR000227,BSDS046,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,72.02,70.18,75.12,82.12,5,0.0,0,88.59,PASS,LOW,72.398,0.8770091479530993,0,0,2.4966377390402474,75.50800000000001,80.514,71.048,78.166,5.6135682324168865,0,LOW,1
ENR000228,BSDS046,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,72.9,68.19,77.7,83.8,5,0.0,0,83.72,PASS,LOW,72.92699999999999,0.8699282971445946,0,0,4.755070977388248,75.50800000000001,80.514,71.048,78.166,5.6135682324168865,0,LOW,1
ENR000229,BSDS046,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,71.43,69.58,72.99,85.3,5,0.0,0,99.64,PASS,LOW,71.343,0.8373973226966798,0,0,1.7070539925067774,75.50800000000001,80.514,71.048,78.166,5.6135682324168865,0,LOW,1
ENR000230,BSDS046,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,75.85,69.7,73.31,84.87,5,0.0,0,90.34,PASS,LOW,73.243,0.8937197014587366,0,0,3.090474612957257,75.50800000000001,80.514,71.048,78.166,5.6135682324168865,0,LOW,1
ENR000231,BSDS047,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,59.86,62.22,59.58,78.82,5,0.0,0,80.98,PASS,LOW,60.483999999999995,0.7594518194047426,0,0,1.450149417588868,64.92,79.64,66.554,64.712,9.44628465059147,0,LOW,1
ENR000232,BSDS047,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,67.89,67.8,68.34,77.44,5,0.0,0,85.29,PASS,LOW,67.998,0.8766786058007998,0,0,0.2893095228297915,64.92,79.64,66.554,64.712,9.44628465059147,0,LOW,1
ENR000233,BSDS047,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,56.8,55.58,58.59,79.2,5,0.0,0,74.52,PASS,LOW,56.971,0.717171626619744,0,0,1.5139682955729319,64.92,79.64,66.554,64.712,9.44628465059147,0,LOW,1
ENR000234,BSDS047,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,80.13,83.12,78.85,82.95,5,0.0,0,99.2,PASS,LOW,80.643,0.9660035001804097,0,0,2.1913238008108302,64.92,79.64,66.554,64.712,9.44628465059147,0,LOW,1
ENR000235,BSDS047,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,59.92,64.05,58.2,79.79,5,0.0,0,77.65,PASS,LOW,60.643,0.75097120554315,0,0,3.006598299296618,64.92,79.64,66.554,64.712,9.44628465059147,0,LOW,1
ENR000236,BSDS048,Male,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,78.9,79.78,75.8,85.8,5,0.0,0,100.0,PASS,LOW,78.234,0.919580312403227,0,0,2.090645833229534,69.51,85.312,69.516,66.862,7.856510090364548,0,LOW,1
ENR000237,BSDS048,Male,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,59.96,64.26,51.34,91.26,5,0.0,0,81.27,PASS,LOW,58.664,0.6570238157983984,0,0,6.579270476276227,69.51,85.312,69.516,66.862,7.856510090364548,0,LOW,1
ENR000238,BSDS048,Male,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,65.08,68.47,59.36,83.04,5,0.0,0,97.68,PASS,LOW,64.381,0.7837185954096103,0,0,4.604392830041039,69.51,85.312,69.516,66.862,7.856510090364548,0,LOW,1
ENR000239,BSDS048,Male,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,68.68,61.52,72.4,80.57,5,0.0,0,85.07,PASS,LOW,67.64800000000001,0.8524263556626096,0,0,5.529894513761845,69.51,85.312,69.516,66.862,7.856510090364548,0,LOW,1
ENR000240,BSDS048,Male,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,74.93,73.55,75.41,85.89,5,0.0,0,83.88,PASS,LOW,74.66,0.8723948221684921,0,0,0.9656086163658661,69.51,85.312,69.516,66.862,7.856510090364548,0,LOW,1
ENR000241,BSDS049,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,59.31,63.65,60.85,81.76,5,0.0,0,75.02,PASS,LOW,61.074,0.7254157625469957,0,0,2.2002727103702377,64.088,79.474,63.367999999999995,62.0,3.4150606583192626,0,LOW,1
ENR000242,BSDS049,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,61.6,59.55,70.77,67.19,5,0.0,0,61.31,PASS,LOW,63.73599999999999,0.916802959249448,0,1,5.974665959979128,64.088,79.474,63.367999999999995,62.0,3.4150606583192626,0,LOW,1
ENR000243,BSDS049,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,60.25,61.29,53.72,83.68,5,0.0,0,72.21,PASS,LOW,58.603,0.7200046940720967,0,0,4.103401028415332,64.088,79.474,63.367999999999995,62.0,3.4150606583192626,0,LOW,1
ENR000244,BSDS049,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,70.19,70.5,58.17,86.16,5,0.0,0,76.5,PASS,LOW,66.67699999999999,0.8146470735089283,0,0,7.030948252784493,64.088,79.474,63.367999999999995,62.0,3.4150606583192626,0,LOW,1
ENR000245,BSDS049,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,69.09,61.85,66.49,78.58,5,0.0,0,73.95,PASS,LOW,66.138,0.87923124468933,0,0,3.66758776309443,64.088,79.474,63.367999999999995,62.0,3.4150606583192626,0,LOW,1
ENR000246,BSDS050,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,70.45,71.09,58.94,70.62,5,0.0,0,82.34,PASS,LOW,67.18900000000001,0.9975926086671468,0,0,6.837545856031488,64.49,74.454,66.112,58.6,5.118879154658763,0,LOW,1
ENR000247,BSDS050,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,53.68,65.17,49.59,73.34,5,0.0,0,84.43,PASS,MEDIUM,55.900000000000006,0.7319333607944695,0,0,8.077588336461158,64.49,74.454,66.112,58.6,5.118879154658763,0,AT_RISK,0
ENR000248,BSDS050,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,66.57,58.55,66.66,71.3,5,0.0,0,84.1,PASS,LOW,64.191,0.9336604581121376,0,0,4.656547361869449,64.49,74.454,66.112,58.6,5.118879154658763,0,LOW,1
ENR000249,BSDS050,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,62.81,63.58,53.99,82.87,5,0.0,0,80.83,PASS,LOW,60.394999999999996,0.7579340222114127,0,0,5.3284362934479494,64.49,74.454,66.112,58.6,5.118879154658763,0,LOW,1
ENR000250,BSDS050,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,68.94,72.17,63.82,74.14,5,0.0,0,91.81,PASS,LOW,68.373,0.9298622970242383,0,0,4.210498782804717,64.49,74.454,66.112,58.6,5.118879154658763,0,LOW,1
ENR000251,BSDS051,Male,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,69.37,73.83,64.26,70.96,5,0.0,0,91.41,PASS,LOW,69.17500000000001,0.9775928723798095,0,0,4.788677618438445,67.512,73.192,65.464,67.806,3.8532932278766423,0,LOW,1
ENR000252,BSDS051,Male,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,66.71,67.11,68.38,79.02,5,0.0,0,71.54,PASS,LOW,67.33099999999999,0.8442165471758355,0,0,0.8719518335321051,67.512,73.192,65.464,67.806,3.8532932278766423,0,LOW,1
ENR000253,BSDS051,Male,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,62.94,51.57,78.25,68.15,5,0.0,0,76.18,PASS,LOW,64.122,0.9235508549448487,0,1,13.388399207273935,67.512,73.192,65.464,67.806,3.8532932278766423,0,LOW,1
ENR000254,BSDS051,Male,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,73.53,70.49,71.33,73.53,5,0.0,0,78.36,PASS,LOW,71.958,0.9999998640011064,0,0,1.5698832228332598,67.512,73.192,65.464,67.806,3.8532932278766423,0,LOW,1
ENR000255,BSDS051,Male,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,65.01,64.32,56.81,74.3,5,0.0,0,79.11,PASS,LOW,62.343,0.8749662348632256,0,0,4.54819011622572,67.512,73.192,65.464,67.806,3.8532932278766423,0,LOW,1
ENR000256,BSDS052,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,63.99,63.06,63.76,73.41,5,0.0,0,61.45,PASS,LOW,63.642,0.8716794889416307,0,0,0.4843896503160782,55.56,71.616,54.212,55.374,8.139900564503234,2,LOW,1
ENR000257,BSDS052,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,49.58,49.86,46.14,71.06,5,0.0,0,73.47,PASS,MEDIUM,48.632,0.69772013823246,1,0,2.071649906073256,55.56,71.616,54.212,55.374,8.139900564503234,2,AT_RISK,0
ENR000258,BSDS052,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,63.38,58.59,65.99,68.41,5,0.0,0,86.08,PASS,LOW,62.726,0.926472602474404,0,1,3.7531364661218096,55.56,71.616,54.212,55.374,8.139900564503234,2,LOW,1
ENR000259,BSDS052,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,56.11,47.1,61.4,72.22,5,0.0,0,79.62,PASS,LOW,54.99400000000001,0.7769314903168802,0,0,7.23019363502804,55.56,71.616,54.212,55.374,8.139900564503234,2,LOW,1
ENR000260,BSDS052,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,44.74,52.45,39.58,72.98,5,0.0,0,57.6,PASS,MEDIUM,45.504999999999995,0.6130445857708159,1,0,6.476966882731455,55.56,71.616,54.212,55.374,8.139900564503234,2,AT_RISK,0
ENR000261,BSDS053,Male,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,81.69,77.18,83.22,76.03,5,0.0,0,80.57,PASS,LOW,80.79599999999999,1.0744441569848537,0,0,3.1401326935868976,71.514,78.50399999999999,76.786,66.494,7.221925733486879,0,LOW,1
ENR000262,BSDS053,Male,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,67.98,77.44,60.98,83.2,5,0.0,0,84.53,PASS,LOW,68.718,0.8170672094871142,0,0,8.260581093361411,71.514,78.50399999999999,76.786,66.494,7.221925733486879,0,LOW,1
ENR000263,BSDS053,Male,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,72.07,75.6,66.89,74.6,5,0.0,0,79.59,PASS,LOW,71.57499999999999,0.9660856613826191,0,0,4.3809702121790295,71.514,78.50399999999999,76.786,66.494,7.221925733486879,0,LOW,1
ENR000264,BSDS053,Male,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,78.12,79.12,67.87,77.03,5,0.0,0,86.91,PASS,LOW,75.34500000000001,1.0141501993833313,0,0,6.22662294774088,71.514,78.50399999999999,76.786,66.494,7.221925733486879,0,LOW,1
ENR000265,BSDS053,Male,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,57.71,74.59,53.51,81.66,5,0.0,0,71.54,PASS,LOW,61.513999999999996,0.7067106653550496,0,0,11.157514657545082,71.514,78.50399999999999,76.786,66.494,7.221925733486879,0,LOW,1
ENR000266,BSDS054,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,78.82,68.91,90.01,88.69,5,0.0,0,91.14,PASS,LOW,79.204,0.8887133962438384,0,0,10.556468790904155,73.46000000000001,86.44,71.664,74.862,9.126523828928516,0,LOW,1
ENR000267,BSDS054,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,86.01,82.81,82.04,90.65,5,0.0,0,93.97,PASS,LOW,83.85900000000001,0.9488140155748466,0,0,2.1053028285736,73.46000000000001,86.44,71.664,74.862,9.126523828928516,0,LOW,1
